0.064693251, 9.780477406, 0.02552065
0.067168615, 9.813990286, 0.030095296
0.069631272, 9.852365736, 0.021264462
0.072093928, 9.850000179, 0.017955164
0.074569292, 9.8214642, 0.014972535
0.077049449, 9.775675076, 0.012411807
0.079522365, 9.814108134, 0.010747734
0.081977938, 9.850153951, 0.00666601
0.084449813, 9.816535408, 0.005448923
0.086925074, 9.830785386, 0.005448923
0.089400751, 9.81883954, 0.007746628
0.091858928, 9.835672788, 0.006381883
0.094317782, 9.84285013, 0.005753245
0.096800699, 9.823820565, 0.005602343
0.09928523, 9.83079075, 0.003906816
0.101743876, 9.847658388, 0.004808408
0.104206115, 9.838051431, 0.006718447
0.106688563, 9.821282114, 0.006719794
0.109165647, 9.838015369, 0.008383447
0.111641011, 9.835682232, 0.004492014
0.114085022, 9.82357277, 0.007994191
0.116583147, 9.876314177, 0.01160662
0.11902773, 9.816500043, 0.010136609
0.121525074, 9.842819878, 0.012248996
0.123967574, 9.842833114, 0.011890668
0.126465438, 9.85482717, 0.014449004
0.128913459, 9.84514696, 0.012974629
0.131395438, 9.814001579, 0.009322155
0.133846949, 9.842889948, 0.002377531
0.136351011, 9.859669922, 0.001537163
0.138798667, 9.802082863, 0.008651218
0.141289397, 9.81412204, 0.011142066
0.143753042, 9.82618507, 0.014972535
0.146205594, 9.833191329, 0.017147369
0.148685022, 9.847738468, 0.013810483
0.151142938, 9.854782815, 0.008909213
0.15361523, 9.845212004, 0.006096218
0.156094449, 9.847575106, 0.005459273
0.158563147, 9.838031409, 0.002213526
0.161027001, 9.890854732, 0.004444942
0.163523772, 9.82615879, 0.004348537
0.165931532, 9.845256976, 0.004885095
0.168393407, 9.823599348, 0.003227279
0.170868772, 9.84525652, 0.004974211
0.173347938, 9.86222544, 0.002248375
0.175827105, 9.842795845, 0.005651647
0.178306219, 9.838075903, 0.007234132
0.180785386, 9.818772175, 0.005920381
0.183260751, 9.78046492, 0.00512958
0.185719136, 9.816427984, 0.003167659
0.188177469, 9.81159869, 0.003680982
0.190635855, 9.811738032, 0.002248375
0.193111219, 9.859543424, 0.002368555
0.195589709, 9.850167596, 0.007627829
0.198068199, 9.859633071, 0.005293975
0.200546688, 9.845295145, 0.005280984
0.203022053, 9.847831439, 0.003526118
0.205474657, 9.869202454, 0.002311206
0.207927209, 9.828411005, 0.005753245
0.210449344, 9.849986379, 0.006352444
0.212900803, 9.857170038, 0.003227279
0.215395334, 9.818950279, 0.005221765
0.217881584, 9.806885245, 0.005896137
0.220329501, 9.81639333, 0.004284263
0.222804865, 9.778100097, 0.006013903
0.225261272, 9.83561603, 0.007014155
0.227734605, 9.879035023, 0.004663818
0.230199761, 9.833490528, 0.005100952
0.232668407, 9.837993969, 0.008528224
0.235137886, 9.849974735, 0.007614833
0.237600803, 9.816518456, 0.011142066
0.240086167, 9.842945024, 0.005420313
0.242561532, 9.816596186, 0.008947979
0.245017938, 9.845165439, 0.012157667
0.247514084, 9.859720957, 0.008909213
0.249992053, 9.826015391, 0.008039624
0.252445803, 9.825989657, 0.008861869
0.254913303, 9.8310075, 0.006996748
0.257375907, 9.842837888, 0.007635225
0.259851272, 9.787796429, 0.006624261
0.26230773, 9.823732562, 0.004620803
0.264790803, 9.818845431, 0.004585055
0.267260282, 9.850071763, 0.011946426
0.269734397, 9.883801895, 0.008135555
0.272209032, 9.859731741, 0.004266078
0.274673147, 9.809284938, 0.005221765
0.27715523, 9.826118686, 0.005395499
0.279630594, 9.873870568, 0.003640983
0.282088407, 9.821219567, 0.003719693
0.284551428, 9.83316204, 0.006582732
0.287041272, 9.862090064, 0.002549587
0.289497001, 9.888329417, 0.003227279
0.291952001, 9.871676445, 0.003216371
0.29444674, 9.862019549, 0.001176492
0.296912417, 9.876657568, 0.00283443
0.299387782, 9.857266076, 0.003705349
0.30184898, 9.826060989, 0.003168668
0.304314553, 9.830945864, 0.003122111
0.306772209, 9.838210459, 0.004560368
0.309255542, 9.84520185, 0.005155673
